Data/Time,CPU usage %,Temperature C
2022-04-05 10:18:18.870592,2,39.4
2022-04-05 10:18:29.254299,1.7,39.4
2022-04-05 10:18:39.528194,0.7,39.4
2022-04-05 10:18:49.933710,1.1,38.4
2022-04-05 10:19:00.181997,0.7,38.4
2022-04-05 10:19:10.715479,0.6,37.9
2022-04-05 10:19:21.126108,1.2,37.9
2022-04-05 10:19:31.494500,1,37.9
2022-04-05 10:19:41.731203,0.6,37.9
2022-04-05 10:19:52.179302,0.6,37.9
2022-04-05 10:20:02.576131,0.6,37.4
2022-04-05 10:20:12.838076,0.6,37
2022-04-05 10:20:23.230859,0.6,38.4
2022-04-05 10:20:33.528894,0.8,38.4
2022-04-05 10:20:43.790973,0.4,37.9
2022-04-05 10:20:54.299338,0.5,37
2022-04-05 10:21:04.554268,0.4,37
2022-04-05 10:21:14.804307,0.8,37.4
2022-04-05 10:21:25.199296,0.7,37.4
2022-04-05 10:21:35.599399,0.5,37.9
2022-04-05 10:21:45.877003,0.5,37.4
2022-04-05 10:21:56.125759,0.6,36.5
2022-04-05 10:22:06.387462,0.6,37.9
2022-04-05 10:22:16.777273,0.6,36.5
2022-04-05 10:22:27.054315,0.6,37.4
2022-04-05 10:22:37.296304,0.7,37.4
2022-04-05 10:22:47.554287,0.5,37.4
2022-04-05 10:22:57.962314,0.4,36.5
2022-04-05 10:23:08.218205,0.6,36.5
2022-04-05 10:23:18.471709,0.6,37
2022-04-05 10:23:28.875026,0.7,37
2022-04-05 10:23:39.129833,0.5,37.9
2022-04-05 10:23:49.519211,0.4,37
2022-04-05 10:23:59.833147,1.3,37.4
2022-04-05 10:24:10.076143,0.6,36.5
2022-04-05 10:24:20.395621,0.6,36.5
2022-04-05 10:24:30.651833,1.1,37
2022-04-05 10:24:40.941429,0.4,36.5
2022-04-05 10:24:51.196759,0.5,37
2022-04-05 10:25:01.767941,0.5,36
2022-04-05 10:25:12.018226,0.5,36.5
2022-04-05 10:25:22.265740,0.6,37
2022-04-05 10:25:32.654300,0.8,36.5
2022-04-05 10:25:42.899235,0.4,37.4
2022-04-05 10:25:53.204302,0.6,37.4
2022-04-05 10:26:03.457617,0.5,37
2022-04-05 10:26:13.853722,0.7,37.4
2022-04-05 10:26:24.251900,0.5,36.5
2022-04-05 10:26:34.518775,0.8,37.4
2022-04-05 10:26:44.914277,0.4,36.5
2022-04-05 10:26:55.170178,0.4,37
2022-04-05 10:27:05.575969,0.5,37.9
2022-04-05 10:27:15.971194,0.6,36.5
2022-04-05 10:27:26.399237,0.7,36
2022-04-05 10:27:36.721069,0.5,37
2022-04-05 10:27:46.978475,0.5,37
2022-04-05 10:27:57.304302,0.7,35.5
2022-04-05 10:28:08.043113,0.6,36.5
2022-04-05 10:28:18.299225,0.6,35.5
2022-04-05 10:28:28.530417,0.8,36
2022-04-05 10:28:38.792256,0.4,35.5
2022-04-05 10:28:49.042872,0.5,35
2022-04-05 10:28:59.454295,1.5,35
2022-04-05 10:29:09.836374,0.5,34.5
2022-04-05 10:29:20.379289,0.6,35
2022-04-05 10:29:30.676803,1.2,35.5
2022-04-05 10:29:40.934805,0.6,34.5
2022-04-05 10:29:51.192352,0.4,34
2022-04-05 10:30:01.579287,0.6,34.5
2022-04-05 10:30:11.979294,0.6,35
2022-04-05 10:30:22.394605,0.5,35.5
2022-04-05 10:30:32.886728,0.7,35.5
2022-04-05 10:30:43.167416,0.9,34.5
2022-04-05 10:30:53.445788,0.6,35.5
2022-04-05 10:31:03.842965,5.5,37
2022-04-05 10:31:14.217668,29.6,41.3
2022-04-05 10:31:24.487614,65.8,42.3
2022-04-05 10:31:34.727604,56.1,43.8
2022-04-05 10:31:45.007631,34.7,41.8
2022-04-05 10:31:55.267643,16.3,40.9
2022-04-05 10:32:05.529309,20.7,42.3
2022-04-05 10:32:15.777623,22.4,41.3
2022-04-05 10:32:26.177648,22.5,41.8
2022-04-05 10:32:36.445479,19.1,42.3
2022-04-05 10:32:46.869674,17.8,41.8
2022-04-05 10:32:57.141888,16.7,40.4
2022-04-05 10:33:07.407696,21,41.8
2022-04-05 10:33:17.697831,16.5,41.3
2022-04-05 10:33:27.957583,16.5,42.3
2022-04-05 10:33:38.215097,16.9,41.3
2022-04-05 10:33:48.491157,17.7,42.3
2022-04-05 10:33:58.757602,17.5,41.3
2022-04-05 10:34:09.029281,17,42.3
2022-04-05 10:34:19.437744,17,40.9
2022-04-05 10:34:29.867666,31.6,42.3
